rom0091; 01.04.2011; Tagungen; Tagungsprogramm; 150 Jahre italienische Einheit; Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom1108; 12.12.2013; Tagungen; Tagungsausschreibung; CfP: Sektion 5 Les interfaces numériques dans la recherche d'aujourd'hui Sektion beim FRT 2014; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0435; 13.03.2013; Stellen; Wissenschaftliche Stelle; Assistente-dottorando in Letteratura e civiltà italiana; Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0027; 24.01.2008; Stellen; Stipendium; 10 Doktorandenstipendien in der Graduiertenschule des Clusters Languages of Emotion; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0572; 09.02.2010; Stellen; Stipendium; Bourses Clemens Heller – Séjours de recherche post-doctoraux en Allemagne; Französisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik Weitere Teilbereiche; 
rom0183; 20.01.2011; Stellen; Stipendium; 3 bis 5 Alfried Krupp Senior-Fellowships (Alfried Krupp Wissenschaftskolleg Greifswald); Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3341; 07.12.2011; Stellen; Professur; W1-Professur für Medienlinguistik; Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1616; 24.08.2010; Stellen; Stipendium; Forschungsstipendien an der Maison des Sciences de l’Homme (FMSH) Paris für promovierte deutsche Geistes- und  Sozialwissenschaftler 2011/2012; Französisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2792; 02.12.2010; Stellen; Stipendium; Promotionsstipendium im Bereich Sprachtechnologie/Computerlinguistik (u.a. Französisch Italienisch); Französisch Italienisch; Sprachwissenschaft; 
rom3513; 29.05.2013; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/in PostDoc: Allgemeine Linguistik; Sprachenübergreifend; Sprachwissenschaft; 
rom2157; 02.07.2009; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben: Französisch- und Spanischdidaktik; Französisch Spanisch; Didaktik; 
rom3694; 22.06.2009; Tagungen; Tagungsprogramm; Workshop Welt-Fiktionen; Französisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0904; 17.01.2013; Tagungen; Tagungsausschreibung; CfP: International Conference on Endangered Languages in Europe; Sprachenübergreifend; Sprachwissenschaft; 
rom0799; 12.06.2012; Tagungen; Tagungsausschreibung; CfP: Diderot - Le Génie des Lumières. Nature Normes Transgressions; Französisch; Literaturwissenschaft; 
rom2936; 20.05.2009; Stellen; Stipendium; Sofja Kovalevskaja-Preis 2010 - Spitzenforschungspreis für die besten Nachwuchswissenschaftlerinnen und -wissenschaftler aus dem Ausland; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0964; 13.12.2010; Tagungen; Tagungsausschreibung; CfP: Le temps colloque pluridisciplinaire Grenoble ; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2708; 14.10.2010; Stellen; Professur; Professur für Iberoromanische Literaturwissenschaft (besondere Berücksichtigung der Literaturen außerhalb Europas); Portugiesisch Spanisch; Literaturwissenschaft; 
rom3762; 17.04.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: Zeitschrift für Romanische Sprachen und ihre Didaktik (ZRomSD) und Reihe Romanische Sprachen und ihre Didaktik (RomSD); Französisch Italienisch Sprachenübergreifend; Didaktik; 
rom1184; 28.03.2011; Tagungen; Tagungsausschreibung; CfP: Symposium Language change / Sprachwandel (Erinnerung); Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom0056; 15.12.2011; Stellen; Stipendium; 10 Research Fellowships (LMU Academic Career Program); Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom1809; 14.06.2013; Disziplinen; Literaturwissenschaft; International conference Globalizing Literary Genres; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0846; 03.08.2010; Weitere Informationen; Allgemeine Mitteilung; CfP für die Online-Zeitschrift HeLix Band 3 (2010); Sprachenübergreifend; Literaturwissenschaft; 
rom2738; 26.09.2013; Stellen; Professur; Professur (W 2): Spanisch als Fachsprache für Wirtschaft und regionale Studien der hispanophonen Länder; Spanisch; Medien-/Kulturwissenschaft Didaktik; 
rom0103; 22.05.2008; Tagungen; Tagungsprogramm; 1er Congrès Cultures et Saveurs d'Europe; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3201; 26.07.2012; Stellen; Wissenschaftliche Stelle; Universitätsprofessur (W 2): Fachdidaktik der romanischen Schulsprachen; Französisch Spanisch; Didaktik; 
rom2928; 27.10.2011; Tagungen; Tagungsprogramm; Simposio Humboldt: Política violencia y democracia entre lo global y lo local. / Politik Gewalt und Demokratie zwischen dem Globalen und dem Lokalen; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0025; 14.02.2008; Stellen; Stipendium; 10 Doktorandenstipendien am Graduiertenkolleg Automatismen; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0541; 05.09.2009; Weitere Informationen; Studium; Bewerbungen zum Masterstudiengang Internationale Literaturen in Tübingen; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft; 
rom3718; 10.12.2009; Weitere Informationen; Studium; Zs.: CIAO! Zweisprachiges Magazin für Italienliebhaber; Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom3256; 19.06.2008; Tagungen; Tagungsprogramm; VI. Internationale Arbeitstagung Romanisch-deutscher und Innerromanischer Sprachvergleich; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom3382; 02.12.2010; Stellen; Professur; W2-Professur: Romanische Sprachen mit dem Schwerpunkt Wirtschaftsfranzösisch; Französisch; Medien-/Kulturwissenschaft; 
rom3361; 06.09.2012; Stellen; Professur; W2-Professur für Interamerikanische Studien (spanische und französische Literaturwissenschaft); Französisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3499; 16.02.2011; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/in in einem post-doc-Arbeitsverhältnis (Literaturwissenschaft Französisch/Italienisch); Französisch Italienisch; Literaturwissenschaft; 
rom2096; 29.11.2012; Weitere Informationen; Allgemeine Mitteilung; Lehraufträge für Journalistische Textsorten und Wirtschaftskommunikation; Französisch Sprachenübergreifend; Sprachwissenschaft Sprachpraxis Didaktik Weitere Teilbereiche; 
rom1360; 20.08.2010; Weitere Informationen; Allgemeine Mitteilung; DAAD – Reisemittel für Chile Mexiko und Griechenland; Spanisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik Weitere Teilbereiche; 
rom0288; 21.02.2013; Stellen; Wissenschaftliche Stelle; 8 wissenschaftliche Mitarbeiter/innen: Graduiertenkolleg 1787 „Literatur und Literaturvermittlung im Zeitalter der Digitalisierung“; Sprachenübergreifend; Literaturwissenschaft; 
rom3390; 26.03.2009; Stellen; Professur; W2/W3-Tenure-Track Professorship  to build up an Independent Research Group; Sprachenübergreifend; Sprachwissenschaft; 
rom3722; 15.01.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: ESTUDIOS FRANCO-ALEMANES. REVISTA DE TRADUCCIÓN Y FILOLOGÍA; Französisch Spanisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Sprachpraxis; 
rom1460; 21.11.2010; Stellen; Wissenschaftliche Stelle; Doktorandenstelle an der Universität Lausanne (Schweiz); Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0498; 31.05.2010; Weitere Informationen; Allgemeine Mitteilung; Ausschreibung: DFG Science TV; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik Weitere Teilbereiche; 
rom2394; 12.02.2013; Tagungen; Sonstige Veranstaltung; Lyrik und Neue Medien - Fristverlängerung bis 28.2.2013; Sprachenübergreifend; Literaturwissenschaft; 
rom1396; 08.12.2010; Weitere Informationen; Mittelbau; Deutscher Studienpreis 2011 - Dissertationen mit gesellschaftlicher Relevanz gesucht!; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom1605; 10.05.2011; Stellen; Stipendium; Forschen im Ausland -- Das Feodor Lynen-Stipendium der AvH-Stiftung; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik Weitere Teilbereiche; 
rom1717; 26.08.2011; Tagungen; Tagungsprogramm; Goya im Dialog der Medien Kulturen und Disziplinen; Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1485; 24.04.2012; Stellen; Wissenschaftliche Stelle; Doktorandin/Doktorand (TVL13 65%) im DFG-Projekt „Wo liegt Europa? Literarische Topographien der Gegenwart“; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3378; 29.04.2009; Stellen; Professur; W2-Professur Medien- und Kulturtheorie (50%); Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1727; 06.05.2008; Tagungen; Tagungsprogramm; Gründungskonferenz des Europäischen Netzwerks für Avantgarde und Moderne: Europa! Europa?; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1773; 01.05.2013; Tagungen; Tagungsprogramm; Il Convivio - Dantes Radikaler Neuanfang im Exil; Italienisch; Literaturwissenschaft; 
rom0352; 26.02.2009; Stellen; Professur; Akademische(r) Oberrat/Oberrätin im Fachgebiet Medienwissenschaft: Bild- und Filmanalyse; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom2985; 25.01.2012; Stellen; Wissenschaftliche Stelle; Stelle für einen Universitätsassistenten/ eine Universitätsassistentin post doc Non Tenure Track (Assistant Professor non tenure track); Französisch Italienisch Spanisch; Sprachwissenschaft; 
rom3310; 09.02.2014; Stellen; Professur; W 2-Professur für Didaktik der romanischen Sprachen mit den Schwerpunkten Französisch und Spanisch; Französisch Spanisch; Didaktik; 
rom3741; 19.05.2008; Weitere Informationen; Allgemeine Mitteilung; Zs.: Nouvelle revue d'onomastique N° 49-50 (2008): Onomastique galloromane Noms d'ailleurs; Französisch; Sprachwissenschaft; 
rom2024; 20.04.2011; Stellen; Wissenschaftliche Stelle; Lecturer in French Linguistics; Französisch; Sprachwissenschaft; 
rom2059; 28.04.2011; Stellen; Wissenschaftliche Stelle; Lecturer in Portuguese Studies; Portugiesisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1510; 30.01.2012; Weitere Informationen; Allgemeine Mitteilung; Einladung zur Mitarbeit beim Online Songlexikon; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom2258; 06.09.2012; Stellen; Nichtwissenschaftliche Stelle; Lehrkraft für besondere Aufgaben: Wirtschaftsfranzösisch; Französisch; Sprachpraxis; 
rom3404; 11.11.2010; Stellen; Professur; W3-Professur für französische Sprache und Sprachdidaktik; Französisch; Sprachwissenschaft Didaktik; 
rom2815; 06.01.2012; Tagungen; Quand les enfants écrivent  les génocides: théories – textes – témoignages; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3068; 21.12.2011; Stellen; Nichtwissenschaftliche Stelle; Teaching Assistant in Spanish; Spanisch; Sprachpraxis; 
rom1618; 06.09.2012; Stellen; Stipendium; Forschungsstipendien für promovierte deutsche Geistes- und Sozialwissenschaftler nach Frankreich; Französisch; Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom2101; 05.01.2012; Stellen; Nichtwissenschaftliche Stelle; Lehrautrag Spanisch (10 SWS); Spanisch; Sprachpraxis; 
rom1267; 27.03.2010; Tagungen; Tagungsausschreibung; CfP: XIII Encuentros Complutenses en torno a la Traducción; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft Sprachpraxis; 
rom1431; 09.06.2009; Tagungen; Tagungsprogramm; Die Rückkehr des Erzählens in der französischen Gegenwartsliteratur?; Französisch; Literaturwissenschaft; 
rom1403; 01.02.2011; Weitere Informationen; Allgemeine Mitteilung; DFG-Fachkollegienwahl 2011; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1563; 06.06.2011; Tagungen; Tagungsprogramm; Evakuierungen im deutsch-franzoesischen Grenzraum waehrend des Zweiten Weltkrieges; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3121; 17.06.2010; Tagungen; Tagungsprogramm; Transfer der Literaturen – Literaturen des Transfers.  „Emmy Noether hoch drei“ - Theorie-Workshop; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2967; 15.11.2008; Tagungen; Tagungsbericht; Stadt und Land in Mittelalter und Renaissance in der Romania: Bericht zur 2. Fachtagung des Netzwerks Mittelalter und Renaissance in der Romania (MIRA); Französisch Italienisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3647; 09.02.2014; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in Medienwissenschaft; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1181; 21.01.2013; Tagungen; Tagungsausschreibung; CfP: Summer School Counterculture and 'Counterconcept'; Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0808; 25.10.2010; Weitere Informationen; Allgemeine Mitteilung; CfP: Discours autoritaires et résistances au XXème siècle; Französisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0199; 14.04.2011; Stellen; Wissenschaftliche Stelle; 3 Postdoctoral Research Fellowships: Oral Culture Manuscript And Print In Early Modern Italy 1450 -1700; Italienisch; Medien-/Kulturwissenschaft; 
rom3221; 20.09.2010; Tagungen; Tagungsprogramm; Unübersetzbarkeit / Les intraduisibles: Zwei deutsch-französische Forschungsateliers  (Teil I); Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0220; 11.11.2010; Stellen; Stipendium; 4 Promotionsstipendien (Wissen - Kultur - Transformation); Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0870; 07.04.2011; Tagungen; Tagungsausschreibung; CfP: History of Mediality. Medialities of History (Summer School); Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1655; 09.09.2010; Stellen; Nichtwissenschaftliche Stelle; Fremdsprachensekretär/-in (TZ); Französisch Italienisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Weitere Teilbereiche; 
rom2784; 03.09.2012; Stellen; Stipendium; Promotionsstellen im Internationalen Graduiertenkolleg «Gründungsmythen Europas in Literatur Kunst und Musik» (Erinnerung); Französisch Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2921; 13.10.2011; Tagungen; Sonstige Veranstaltung; Settimana della Lingua Italiana nel Mondo 2011 (Trier); Italienisch; ; 
rom3218; 25.08.2011; Stellen; Nichtwissenschaftliche Stelle; University Teacher: Hispanic Studies; Spanisch; Sprachpraxis; 
rom1838; 06.10.2010; Tagungen; Tagungsprogramm; Italian Migration and Urban Music Culture in South America; Italienisch Portugiesisch Spanisch; Medien-/Kulturwissenschaft; 
rom2332; 02.07.2013; Stellen; Nichtwissenschaftliche Stelle; Lektorin / Lektor für Französisch (Recht und Wirtschaft); Französisch; Sprachpraxis; 
rom1975; 17.10.2012; Disziplinen; Literaturwissenschaft; La Península Ibèrica medieval des de Brasil; Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3401; 28.10.2010; Stellen; Professur; W3 Professur für Didaktik der romanischen Sprachen und Literaturen; Französisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom3082; 21.07.2011; Stellen; Wissenschaftliche Stelle; Teaching Fellow in Spanish Literature and Language; Spanisch; Literaturwissenschaft Sprachpraxis; 
rom1883; 29.03.2012; Stellen; Wissenschaftliche Stelle; Junior Research Fellowship and Lectureship in French; Französisch; Literaturwissenschaft; 
rom1486; 24.11.2011; Stellen; Stipendium; DoktorandInnenstipendium Teilprojekt „Geschichte für alle in italienischen Zeitschriften“; Italienisch; Medien-/Kulturwissenschaft; 
rom2253; 03.02.2009; Stellen; Nichtwissenschaftliche Stelle; Lehrkraft für besondere Aufgaben / Sprachpraxis und Landeswissenschaften Italienisch; Italienisch; Medien-/Kulturwissenschaft Sprachpraxis; 
rom0680; 03.03.2011; Tagungen; Tagungsausschreibung; CfP: 30th Annual Conference of the Society for Interdisciplinary French Seventeenth-Century Studies; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3087; 14.07.2011; Stellen; Nichtwissenschaftliche Stelle; Teaching Fellow Spanish Language; Spanisch; Sprachpraxis; 
rom2401; 15.04.2010; Weitere Informationen; Studium; Magíster en Traducción; Spanisch Sprachenübergreifend; Sprachpraxis; 
rom3102; 26.03.2009; Stellen; Professur; Tenure-Track Professorship to build up an Independent Research Group; Sprachenübergreifend; Literaturwissenschaft; 
